"año_cd","ccaa_cd","zbs_residencia_cd"
"2013","ES12","50204"
"2013","ES12","50303"
"2013","ES12","50304"
"2013","ES12","50305"
"2013","ES12","50306"
"2013","ES12","50307"
"2013","ES12","50308"
"2013","ES12","50309"
"2013","ES12","50310"
"2013","ES12","50415"
"2013","ES12","50416"
"2013","ES12","50418"
"2013","ES12","50420"
"2013","ES12","50421"
"2013","ES12","50422"
"2013","ES12","50423"
"2013","ES12","50506"
"2013","ES12","50507"
"2013","ES12","50508"
"2013","ES12","50509"
"2013","ES12","50510"
"2013","ES12","50511"
"2013","ES12","50512"
"2013","ES12","50513"
"2013","ES12","50514"
"2013","ES12","50604"
"2013","ES12","50605"
"2013","ES12","50606"
"2013","ES12","50607"
"2013","ES12","50608"
"2013","ES12","50609"
"2013","ES12","50610"
"2014","ES12","50103"
"2014","ES12","50104"
"2014","ES12","50105"
"2014","ES12","50106"
"2014","ES12","50107"
"2014","ES12","50108"
"2014","ES12","50109"
"2014","ES12","50307"
"2014","ES12","50308"
"2014","ES12","50309"
"2014","ES12","50310"
"2014","ES12","50405"
"2014","ES12","50406"
"2014","ES12","50407"
"2014","ES12","50408"
"2014","ES12","50409"
"2014","ES12","50410"
"2014","ES12","50411"
"2014","ES12","50412"
"2014","ES12","50413"
"2014","ES12","50414"
"2014","ES12","50415"
"2014","ES12","50416"
"2014","ES12","50418"
"2014","ES12","50420"
"2014","ES12","50421"
"2014","ES12","50422"
"2014","ES12","50423"
"2014","ES12","50509"
"2014","ES12","50510"
"2014","ES12","50511"
"2014","ES12","50512"
"2014","ES12","50513"
"2014","ES12","50514"
"2014","ES12","50601"
"2014","ES12","50602"
"2014","ES12","50603"
"2014","ES12","50604"
"2014","ES12","50605"
"2014","ES12","50606"
"2014","ES12","50607"
"2014","ES12","50608"
"2014","ES12","50609"
"2014","ES12","50610"
"2015","ES12","50303"
"2015","ES12","50304"
"2015","ES12","50305"
"2015","ES12","50306"
"2015","ES12","50307"
"2015","ES12","50308"
"2015","ES12","50309"
"2015","ES12","50310"
"2015","ES12","50416"
"2015","ES12","50418"
"2015","ES12","50420"
"2015","ES12","50421"
"2015","ES12","50422"
"2015","ES12","50505"
"2015","ES12","50506"
"2015","ES12","50507"
"2015","ES12","50508"
"2015","ES12","50509"
"2015","ES12","50510"
"2015","ES12","50511"
"2022","ES13","060101"
"2022","ES13","060102"
"2022","ES13","060103"
"2022","ES13","060104"
"2022","ES13","060105"
"2022","ES13","060106"
"2022","ES13","060107"
"2022","ES13","060108"
"2022","ES13","060109"
"2022","ES13","060110"
"2022","ES13","060111"
"2022","ES13","060112"
"2022","ES13","060113"
"2022","ES13","060114"
"2022","ES13","060115"
"2022","ES13","060116"
"2022","ES13","060117"
"2022","ES13","060118"
"2022","ES13","060119"
"2022","ES13","060120"
"2022","ES13","060121"
"2022","ES13","060122"
"2022","ES13","060123"
"2022","ES13","060124"
"2022","ES13","060125"
"2022","ES13","060126"
"2022","ES13","060127"
"2022","ES13","060128"
"2022","ES13","060129"
"2022","ES13","060201"
"2022","ES13","060202"
"2022","ES13","060204"
"2022","ES13","060205"
"2022","ES13","060207"
"2022","ES13","060208"
"2022","ES13","060209"
"2022","ES13","060210"
"2022","ES13","060211"
"2022","ES13","060212"
"2022","ES13","060213"
"2022","ES13","060214"
"2022","ES13","060215"
"2022","ES13","-"
"2021","ES13","060101"
"2021","ES13","060102"
"2021","ES13","060103"
"2021","ES13","060104"
"2021","ES13","060105"
"2021","ES13","060106"
"2021","ES13","060107"
"2021","ES13","060108"
"2021","ES13","060109"
"2021","ES13","060110"
"2021","ES13","060111"
"2021","ES13","060112"
"2021","ES13","060113"
"2021","ES13","060114"
"2021","ES13","060115"
"2021","ES13","060116"
"2021","ES13","060117"
"2021","ES13","060118"
"2021","ES13","060119"
"2021","ES13","060120"
"2021","ES13","060121"
"2021","ES13","060122"
"2021","ES13","060123"
"2021","ES13","060124"
"2021","ES13","060125"
"2021","ES13","060126"
"2021","ES13","060127"
"2021","ES13","060128"
"2021","ES13","060129"
"2021","ES13","060201"
"2021","ES13","060202"
"2021","ES13","060204"
"2021","ES13","060205"
"2021","ES13","060207"
"2021","ES13","060208"
"2021","ES13","060209"
"2021","ES13","060210"
"2021","ES13","060211"
"2021","ES13","060212"
"2021","ES13","060213"
"2021","ES13","060214"
"2021","ES13","060215"
"2020","ES13","060101"
"2020","ES13","060102"
"2020","ES13","060103"
"2020","ES13","060104"
"2020","ES13","060105"
"2020","ES13","060106"
"2020","ES13","060107"
"2020","ES13","060108"
"2020","ES13","060109"
"2020","ES13","060110"
"2020","ES13","060111"
"2020","ES13","060112"
"2020","ES13","060113"
"2020","ES13","060114"
"2020","ES13","060115"
"2020","ES13","060116"
"2020","ES13","060117"
"2020","ES13","060118"
"2020","ES13","060119"
"2020","ES13","060120"
"2020","ES13","060121"
"2020","ES13","060122"
"2020","ES13","060123"
"2020","ES13","060124"
"2020","ES13","060125"
"2020","ES13","060126"
"2020","ES13","060127"
"2020","ES13","060128"
"2020","ES13","060129"
"2020","ES13","060201"
"2020","ES13","060202"
"2020","ES13","060204"
"2020","ES13","060205"
"2020","ES13","060207"
"2020","ES13","060208"
"2020","ES13","060209"
"2020","ES13","060210"
"2020","ES13","060211"
"2020","ES13","060212"
"2020","ES13","060213"
"2020","ES13","060214"
"2020","ES13","060215"
"2019","ES13","060101"
"2019","ES13","060102"
"2019","ES13","060103"
"2019","ES13","060104"
"2019","ES13","060105"
"2019","ES13","060106"
"2019","ES13","060107"
"2019","ES13","060108"
"2019","ES13","060109"
"2019","ES13","060110"
"2019","ES13","060111"
"2019","ES13","060112"
"2019","ES13","060113"
"2019","ES13","060114"
"2019","ES13","060115"
"2019","ES13","060116"
"2019","ES13","060117"
"2019","ES13","060118"
"2019","ES13","060119"
"2019","ES13","060120"
"2019","ES13","060121"
"2019","ES13","060122"
"2019","ES13","060123"
"2019","ES13","060124"
"2019","ES13","060125"
"2019","ES13","060126"
"2019","ES13","060127"
"2019","ES13","060128"
"2019","ES13","060129"
"2019","ES13","060201"
"2019","ES13","060202"
"2019","ES13","060204"
"2019","ES13","060205"
"2019","ES13","060207"
"2019","ES13","060208"
"2019","ES13","060209"
"2019","ES13","060210"
"2019","ES13","060211"
"2019","ES13","060212"
"2019","ES13","060213"
"2019","ES13","060214"
"2019","ES13","060215"
"2018","ES13","060101"
"2018","ES13","060102"
"2018","ES13","060103"
"2018","ES13","060104"
"2018","ES13","060105"
"2018","ES13","060106"
"2018","ES13","060107"
"2018","ES13","060108"
"2018","ES13","060109"
"2018","ES13","060110"
"2018","ES13","060111"
"2018","ES13","060112"
"2018","ES13","060113"
"2018","ES13","060114"
"2018","ES13","060115"
"2018","ES13","060116"
"2018","ES13","060117"
"2018","ES13","060118"
"2018","ES13","060119"
"2018","ES13","060120"
"2018","ES13","060121"
"2018","ES13","060122"
"2018","ES13","060123"
"2018","ES13","060124"
"2018","ES13","060125"
"2018","ES13","060126"
"2018","ES13","060127"
"2018","ES13","060128"
"2018","ES13","060129"
"2018","ES13","060201"
"2018","ES13","060202"
"2018","ES13","060204"
"2018","ES13","060205"
"2018","ES13","060207"
"2018","ES13","060208"
"2018","ES13","060209"
"2018","ES13","060210"
"2018","ES13","060211"
"2018","ES13","060212"
"2018","ES13","060213"
"2018","ES13","060214"
"2018","ES13","060215"
"2017","ES13","060101"
"2017","ES13","060102"
"2017","ES13","060103"
"2017","ES13","060104"
"2017","ES13","060105"
"2017","ES13","060106"
"2017","ES13","060107"
"2017","ES13","060108"
"2017","ES13","060109"
"2017","ES13","060110"
"2017","ES13","060111"
"2017","ES13","060112"
"2017","ES13","060113"
"2017","ES13","060114"
"2017","ES13","060115"
"2017","ES13","060116"
"2017","ES13","060117"
"2017","ES13","060118"
"2017","ES13","060119"
"2017","ES13","060120"
"2017","ES13","060121"
"2017","ES13","060122"
"2017","ES13","060123"
"2017","ES13","060124"
"2017","ES13","060125"
"2017","ES13","060126"
"2017","ES13","060127"
"2017","ES13","060128"
"2017","ES13","060129"
"2017","ES13","060201"
"2017","ES13","060202"
"2017","ES13","060204"
"2017","ES13","060205"
"2017","ES13","060207"
"2017","ES13","060208"
"2017","ES13","060209"
"2017","ES13","060210"
"2017","ES13","060211"
"2017","ES13","060212"
"2017","ES13","060213"
"2017","ES13","060214"
"2017","ES13","060215"
"2013","ES12","50101"
"2013","ES12","50102"
"2013","ES12","50103"
"2013","ES12","50104"
"2013","ES12","50105"
"2013","ES12","50106"
"2013","ES12","50107"
"2013","ES12","50108"
"2013","ES12","50109"
"2013","ES12","50110"
"2013","ES12","50111"
"2013","ES12","50201"
"2013","ES12","50202"
"2013","ES12","50203"
"2013","ES12","50205"
"2013","ES12","50300"
"2013","ES12","50301"
"2013","ES12","50302"
"2013","ES12","50400"
"2013","ES12","50401"
"2013","ES12","50402"
"2013","ES12","50403"
"2013","ES12","50404"
"2013","ES12","50405"
"2013","ES12","50406"
"2013","ES12","50407"
"2013","ES12","50408"
"2013","ES12","50409"
"2013","ES12","50410"
"2013","ES12","50411"
"2013","ES12","50412"
"2013","ES12","50413"
"2013","ES12","50414"
"2013","ES12","50417"
"2013","ES12","50419"
"2013","ES12","50500"
"2013","ES12","50501"
"2013","ES12","50502"
"2013","ES12","50503"
"2013","ES12","50504"
"2013","ES12","50505"
"2013","ES12","50600"
"2013","ES12","50601"
"2013","ES12","50602"
"2013","ES12","50603"
"2013","ES12","50701"
"2013","ES12","50702"
"2013","ES12","50703"
"2013","ES12","50704"
"2013","ES12","50705"
"2013","ES12","50706"
"2013","ES12","50800"
"2013","ES12","50801"
"2013","ES12","50802"
"2013","ES12","50803"
"2013","ES12","50804"
"2013","ES12","50805"
"2013","ES12","50806"
"2013","ES12","50807"
"2014","ES12","50101"
"2014","ES12","50102"
"2014","ES12","50110"
"2014","ES12","50111"
"2014","ES12","50201"
"2014","ES12","50202"
"2014","ES12","50203"
"2014","ES12","50204"
"2014","ES12","50205"
"2014","ES12","50300"
"2014","ES12","50301"
"2014","ES12","50302"
"2014","ES12","50303"
"2014","ES12","50304"
"2014","ES12","50305"
"2014","ES12","50306"
"2014","ES12","50400"
"2014","ES12","50401"
"2014","ES12","50402"
"2014","ES12","50403"
"2014","ES12","50404"
"2014","ES12","50417"
"2014","ES12","50419"
"2014","ES12","50500"
"2014","ES12","50501"
"2014","ES12","50502"
"2014","ES12","50503"
"2014","ES12","50504"
"2014","ES12","50505"
"2014","ES12","50506"
"2014","ES12","50507"
"2014","ES12","50508"
"2014","ES12","50600"
"2014","ES12","50701"
"2014","ES12","50702"
"2014","ES12","50703"
"2014","ES12","50704"
"2014","ES12","50705"
"2014","ES12","50706"
"2014","ES12","50800"
"2014","ES12","50801"
"2014","ES12","50802"
"2014","ES12","50803"
"2014","ES12","50804"
"2014","ES12","50805"
"2014","ES12","50806"
"2014","ES12","50807"
"2015","ES12","50101"
"2015","ES12","50102"
"2015","ES12","50103"
"2015","ES12","50104"
"2015","ES12","50105"
"2015","ES12","50106"
"2015","ES12","50107"
"2015","ES12","50108"
"2015","ES12","50109"
"2015","ES12","50110"
"2015","ES12","50111"
"2015","ES12","50201"
"2015","ES12","50202"
"2015","ES12","50203"
"2015","ES12","50204"
"2015","ES12","50205"
"2015","ES12","50301"
"2015","ES12","50300"
"2015","ES12","50302"
"2015","ES12","50401"
"2015","ES12","50402"
"2015","ES12","50403"
"2015","ES12","50404"
"2015","ES12","50405"
"2015","ES12","50406"
"2015","ES12","50407"
"2015","ES12","50408"
"2015","ES12","50409"
"2015","ES12","50411"
"2015","ES12","50414"
"2015","ES12","50419"
"2015","ES12","50423"
"2015","ES12","50400"
"2015","ES12","50410"
"2015","ES12","50412"
"2015","ES12","50413"
"2015","ES12","50415"
"2015","ES12","50417"
"2015","ES12","50501"
"2015","ES12","50502"
"2015","ES12","50512"
"2015","ES12","50513"
"2015","ES12","50500"
"2015","ES12","50503"
"2015","ES12","50504"
"2015","ES12","50514"
"2015","ES12","50601"
"2015","ES12","50606"
"2015","ES12","50600"
"2015","ES12","50602"
"2015","ES12","50603"
"2015","ES12","50604"
"2015","ES12","50605"
"2015","ES12","50607"
"2015","ES12","50608"
"2015","ES12","50609"
"2015","ES12","50610"
"2015","ES12","50701"
"2015","ES12","50706"
"2015","ES12","50702"
"2015","ES12","50703"
"2015","ES12","50704"
"2015","ES12","50705"
"2015","ES12","50803"
"2015","ES12","50805"
"2015","ES12","50800"
"2015","ES12","50801"
"2015","ES12","50802"
"2015","ES12","50804"
"2015","ES12","50806"
"2015","ES12","50807"
"2016","ES12","50103"
"2016","ES12","50101"
"2016","ES12","50102"
"2016","ES12","50104"
"2016","ES12","50105"
"2016","ES12","50106"
"2016","ES12","50107"
"2016","ES12","50108"
"2016","ES12","50109"
"2016","ES12","50110"
"2016","ES12","50111"
"2016","ES12","50202"
"2016","ES12","50205"
"2016","ES12","50201"
"2016","ES12","50203"
"2016","ES12","50204"
"2016","ES12","50301"
"2016","ES12","50302"
"2016","ES12","50303"
"2016","ES12","50304"
"2016","ES12","50305"
"2016","ES12","50306"
"2016","ES12","50300"
"2016","ES12","50307"
"2016","ES12","50308"
"2016","ES12","50309"
"2016","ES12","50310"
"2016","ES12","50401"
"2016","ES12","50402"
"2016","ES12","50403"
"2016","ES12","50404"
"2016","ES12","50405"
"2016","ES12","50406"
"2016","ES12","50407"
"2016","ES12","50408"
"2016","ES12","50409"
"2016","ES12","50410"
"2016","ES12","50411"
"2016","ES12","50412"
"2016","ES12","50415"
"2016","ES12","50416"
"2016","ES12","50419"
"2016","ES12","50420"
"2016","ES12","50421"
"2016","ES12","50422"
"2016","ES12","50423"
"2016","ES12","50400"
"2016","ES12","50413"
"2016","ES12","50414"
"2016","ES12","50417"
"2016","ES12","50418"
"2016","ES12","50501"
"2016","ES12","50502"
"2016","ES12","50503"
"2016","ES12","50504"
"2016","ES12","50506"
"2016","ES12","50507"
"2016","ES12","50508"
"2016","ES12","50509"
"2016","ES12","50510"
"2016","ES12","50511"
"2016","ES12","50512"
"2016","ES12","50513"
"2016","ES12","50514"
"2016","ES12","50500"
"2016","ES12","50505"
"2016","ES12","50601"
"2016","ES12","50603"
"2016","ES12","50606"
"2016","ES12","50610"
"2016","ES12","50600"
"2016","ES12","50602"
"2016","ES12","50604"
"2016","ES12","50605"
"2016","ES12","50607"
"2016","ES12","50608"
"2016","ES12","50609"
"2016","ES12","50701"
"2016","ES12","50702"
"2016","ES12","50704"
"2016","ES12","50705"
"2016","ES12","50703"
"2016","ES12","50706"
"2016","ES12","50802"
"2016","ES12","50803"
"2016","ES12","50804"
"2016","ES12","50805"
"2016","ES12","50800"
"2016","ES12","50801"
"2016","ES12","50806"
"2016","ES12","50807"
"2017","ES12","50102"
"2017","ES12","50104"
"2017","ES12","50101"
"2017","ES12","50103"
"2017","ES12","50105"
"2017","ES12","50106"
"2017","ES12","50107"
"2017","ES12","50108"
"2017","ES12","50109"
"2017","ES12","50110"
"2017","ES12","50111"
"2017","ES12","50202"
"2017","ES12","50205"
"2017","ES12","50201"
"2017","ES12","50203"
"2017","ES12","50204"
"2017","ES12","50301"
"2017","ES12","50302"
"2017","ES12","50303"
"2017","ES12","50304"
"2017","ES12","50305"
"2017","ES12","50307"
"2017","ES12","50308"
"2017","ES12","50310"
"2017","ES12","50300"
"2017","ES12","50306"
"2017","ES12","50309"
"2017","ES12","50401"
"2017","ES12","50402"
"2017","ES12","50403"
"2017","ES12","50404"
"2017","ES12","50405"
"2017","ES12","50406"
"2017","ES12","50407"
"2017","ES12","50408"
"2017","ES12","50409"
"2017","ES12","50410"
"2017","ES12","50411"
"2017","ES12","50412"
"2017","ES12","50413"
"2017","ES12","50415"
"2017","ES12","50416"
"2017","ES12","50419"
"2017","ES12","50420"
"2017","ES12","50421"
"2017","ES12","50422"
"2017","ES12","50423"
"2017","ES12","50400"
"2017","ES12","50414"
"2017","ES12","50417"
"2017","ES12","50418"
"2017","ES12","50501"
"2017","ES12","50502"
"2017","ES12","50503"
"2017","ES12","50504"
"2017","ES12","50505"
"2017","ES12","50506"
"2017","ES12","50507"
"2017","ES12","50508"
"2017","ES12","50509"
"2017","ES12","50510"
"2017","ES12","50511"
"2017","ES12","50512"
"2017","ES12","50513"
"2017","ES12","50514"
"2017","ES12","50500"
"2017","ES12","50601"
"2017","ES12","50603"
"2017","ES12","50606"
"2017","ES12","50610"
"2017","ES12","50600"
"2017","ES12","50602"
"2017","ES12","50604"
"2017","ES12","50605"
"2017","ES12","50607"
"2017","ES12","50608"
"2017","ES12","50609"
"2017","ES12","50701"
"2017","ES12","50702"
"2017","ES12","50704"
"2017","ES12","50705"
"2017","ES12","50703"
"2017","ES12","50706"
"2017","ES12","50802"
"2017","ES12","50803"
"2018","ES12","50202"
"2017","ES12","50804"
"2017","ES12","50805"
"2017","ES12","50807"
"2017","ES12","50800"
"2017","ES12","50801"
"2017","ES12","50806"
"2018","ES12","50101"
"2018","ES12","50102"
"2018","ES12","50103"
"2018","ES12","50104"
"2018","ES12","50105"
"2018","ES12","50106"
"2018","ES12","50107"
"2018","ES12","50108"
"2018","ES12","50109"
"2018","ES12","50110"
"2018","ES12","50111"
"2018","ES12","50205"
"2018","ES12","50201"
"2018","ES12","50203"
"2018","ES12","50204"
"2018","ES12","50302"
"2018","ES12","50303"
"2018","ES12","50307"
"2018","ES12","50300"
"2018","ES12","50301"
"2018","ES12","50304"
"2018","ES12","50305"
"2018","ES12","50306"
"2018","ES12","50308"
"2018","ES12","50309"
"2018","ES12","50310"
"2018","ES12","50401"
"2018","ES12","50402"
"2018","ES12","50403"
"2018","ES12","50404"
"2018","ES12","50405"
"2018","ES12","50406"
"2018","ES12","50407"
"2018","ES12","50408"
"2018","ES12","50409"
"2018","ES12","50411"
"2018","ES12","50412"
"2018","ES12","50413"
"2018","ES12","50415"
"2018","ES12","50416"
"2018","ES12","50419"
"2018","ES12","50420"
"2018","ES12","50421"
"2018","ES12","50422"
"2018","ES12","50423"
"2018","ES12","50400"
"2018","ES12","50410"
"2018","ES12","50414"
"2018","ES12","50417"
"2018","ES12","50418"
"2018","ES12","50500"
"2018","ES12","50502"
"2018","ES12","50503"
"2018","ES12","50504"
"2018","ES12","50506"
"2018","ES12","50507"
"2018","ES12","50508"
"2018","ES12","50509"
"2018","ES12","50510"
"2018","ES12","50511"
"2018","ES12","50512"
"2018","ES12","50513"
"2018","ES12","50514"
"2018","ES12","50501"
"2018","ES12","50505"
"2018","ES12","50601"
"2018","ES12","50606"
"2018","ES12","50600"
"2018","ES12","50602"
"2018","ES12","50603"
"2018","ES12","50604"
"2018","ES12","50605"
"2018","ES12","50607"
"2018","ES12","50608"
"2018","ES12","50609"
"2018","ES12","50610"
"2018","ES12","50703"
"2018","ES12","50704"
"2018","ES12","50705"
"2018","ES12","50701"
"2018","ES12","50702"
"2018","ES12","50706"
"2018","ES12","50802"
"2018","ES12","50803"
"2018","ES12","50800"
"2018","ES12","50801"
"2018","ES12","50804"
"2018","ES12","50805"
"2018","ES12","50806"
"2018","ES12","50807"
"2019","ES12","50101"
"2019","ES12","50102"
"2019","ES12","50103"
"2019","ES12","50104"
"2019","ES12","50105"
"2019","ES12","50106"
"2019","ES12","50107"
"2019","ES12","50108"
"2019","ES12","50109"
"2019","ES12","50110"
"2019","ES12","50111"
"2019","ES12","50202"
"2019","ES12","50205"
"2019","ES12","50201"
"2019","ES12","50203"
"2019","ES12","50204"
"2019","ES12","50303"
"2019","ES12","50305"
"2019","ES12","50306"
"2019","ES12","50300"
"2019","ES12","50301"
"2019","ES12","50302"
"2019","ES12","50304"
"2019","ES12","50307"
"2019","ES12","50308"
"2019","ES12","50309"
"2019","ES12","50310"
"2019","ES12","50401"
"2019","ES12","50402"
"2019","ES12","50403"
"2019","ES12","50405"
"2019","ES12","50406"
"2019","ES12","50408"
"2019","ES12","50412"
"2019","ES12","50415"
"2019","ES12","50416"
"2019","ES12","50419"
"2019","ES12","50420"
"2019","ES12","50421"
"2019","ES12","50422"
"2019","ES12","50423"
"2019","ES12","50400"
"2019","ES12","50404"
"2019","ES12","50407"
"2019","ES12","50409"
"2019","ES12","50410"
"2019","ES12","50411"
"2019","ES12","50413"
"2019","ES12","50414"
"2019","ES12","50417"
"2019","ES12","50418"
"2019","ES12","50503"
"2019","ES12","50504"
"2019","ES12","50505"
"2019","ES12","50507"
"2019","ES12","50509"
"2019","ES12","50510"
"2019","ES12","50511"
"2019","ES12","50512"
"2019","ES12","50513"
"2019","ES12","50500"
"2019","ES12","50501"
"2019","ES12","50502"
"2019","ES12","50506"
"2019","ES12","50508"
"2019","ES12","50514"
"2019","ES12","50606"
"2019","ES12","50600"
"2019","ES12","50601"
"2019","ES12","50602"
"2019","ES12","50603"
"2019","ES12","50604"
"2019","ES12","50605"
"2019","ES12","50607"
"2019","ES12","50608"
"2019","ES12","50609"
"2019","ES12","50610"
"2019","ES12","50703"
"2019","ES12","50704"
"2019","ES12","50701"
"2019","ES12","50702"
"2019","ES12","50705"
"2019","ES12","50706"
"2019","ES12","50803"
"2019","ES12","50806"
"2019","ES12","50807"
"2019","ES12","50800"
"2019","ES12","50801"
"2019","ES12","50802"
"2020","ES12","50415"
"2019","ES12","50804"
"2019","ES12","50805"
"2020","ES12","50100"
"2020","ES12","50101"
"2020","ES12","50102"
"2020","ES12","50103"
"2020","ES12","50104"
"2020","ES12","50105"
"2020","ES12","50106"
"2020","ES12","50107"
"2020","ES12","50108"
"2020","ES12","50109"
"2020","ES12","50110"
"2020","ES12","50111"
"2020","ES12","50201"
"2020","ES12","50202"
"2020","ES12","50203"
"2020","ES12","50204"
"2020","ES12","50205"
"2020","ES12","50306"
"2020","ES12","50309"
"2020","ES12","50300"
"2020","ES12","50301"
"2020","ES12","50302"
"2020","ES12","50303"
"2020","ES12","50304"
"2020","ES12","50305"
"2020","ES12","50307"
"2020","ES12","50308"
"2020","ES12","50310"
"2020","ES12","50401"
"2020","ES12","50402"
"2020","ES12","50403"
"2020","ES12","50404"
"2020","ES12","50405"
"2020","ES12","50406"
"2020","ES12","50407"
"2020","ES12","50411"
"2020","ES12","50412"
"2020","ES12","50416"
"2020","ES12","50419"
"2020","ES12","50421"
"2020","ES12","50422"
"2020","ES12","50423"
"2020","ES12","50400"
"2020","ES12","50408"
"2020","ES12","50409"
"2020","ES12","50410"
"2020","ES12","50413"
"2020","ES12","50414"
"2020","ES12","50417"
"2020","ES12","50418"
"2020","ES12","50420"
"2020","ES12","50503"
"2020","ES12","50504"
"2020","ES12","50505"
"2020","ES12","50507"
"2020","ES12","50509"
"2020","ES12","50510"
"2020","ES12","50511"
"2020","ES12","50512"
"2020","ES12","50513"
"2020","ES12","50500"
"2020","ES12","50501"
"2020","ES12","50502"
"2020","ES12","50506"
"2020","ES12","50508"
"2020","ES12","50514"
"2020","ES12","50606"
"2020","ES12","50608"
"2020","ES12","50600"
"2020","ES12","50601"
"2020","ES12","50602"
"2020","ES12","50603"
"2020","ES12","50604"
"2020","ES12","50605"
"2020","ES12","50607"
"2020","ES12","50609"
"2020","ES12","50610"
"2020","ES12","50701"
"2020","ES12","50702"
"2020","ES12","50703"
"2020","ES12","50704"
"2020","ES12","50705"
"2020","ES12","50706"
"2020","ES12","50807"
"2020","ES12","50800"
"2020","ES12","50801"
"2020","ES12","50802"
"2020","ES12","50803"
"2020","ES12","50804"
"2020","ES12","50805"
"2020","ES12","50806"
"2021","ES12","50100"
"2021","ES12","50101"
"2021","ES12","50102"
"2021","ES12","50103"
"2021","ES12","50104"
"2021","ES12","50105"
"2021","ES12","50106"
"2021","ES12","50107"
"2021","ES12","50108"
"2021","ES12","50109"
"2021","ES12","50110"
"2021","ES12","50111"
"2021","ES12","50201"
"2021","ES12","50202"
"2021","ES12","50301"
"2021","ES12","50203"
"2021","ES12","50204"
"2021","ES12","50205"
"2021","ES12","50306"
"2021","ES12","50300"
"2021","ES12","50302"
"2021","ES12","50303"
"2021","ES12","50304"
"2021","ES12","50305"
"2021","ES12","50307"
"2021","ES12","50308"
"2021","ES12","50309"
"2021","ES12","50310"
"2021","ES12","50401"
"2021","ES12","50402"
"2021","ES12","50403"
"2021","ES12","50404"
"2021","ES12","50406"
"2021","ES12","50407"
"2021","ES12","50411"
"2021","ES12","50412"
"2021","ES12","50415"
"2021","ES12","50416"
"2021","ES12","50419"
"2021","ES12","50420"
"2021","ES12","50421"
"2021","ES12","50422"
"2021","ES12","50423"
"2021","ES12","50400"
"2021","ES12","50405"
"2021","ES12","50408"
"2021","ES12","50409"
"2021","ES12","50410"
"2021","ES12","50413"
"2021","ES12","50414"
"2021","ES12","50417"
"2021","ES12","50418"
"2021","ES12","50502"
"2021","ES12","50503"
"2021","ES12","50504"
"2021","ES12","50505"
"2021","ES12","50506"
"2021","ES12","50507"
"2021","ES12","50508"
"2021","ES12","50509"
"2021","ES12","50510"
"2021","ES12","50511"
"2021","ES12","50512"
"2021","ES12","50513"
"2021","ES12","50500"
"2021","ES12","50501"
"2021","ES12","50514"
"2021","ES12","50601"
"2021","ES12","50606"
"2021","ES12","50608"
"2021","ES12","50600"
"2021","ES12","50602"
"2021","ES12","50603"
"2021","ES12","50604"
"2021","ES12","50605"
"2021","ES12","50607"
"2021","ES12","50609"
"2021","ES12","50610"
"2021","ES12","50701"
"2021","ES12","50702"
"2021","ES12","50703"
"2021","ES12","50704"
"2021","ES12","50705"
"2021","ES12","50706"
"2021","ES12","50802"
"2021","ES12","50807"
"2021","ES12","50800"
"2021","ES12","50801"
"2021","ES12","50803"
"2021","ES12","50804"
"2021","ES12","50805"
"2021","ES12","50806"
"2022","ES12","50100"
"2022","ES12","50101"
"2022","ES12","50102"
"2022","ES12","50103"
"2022","ES12","50104"
"2022","ES12","50105"
"2022","ES12","50106"
"2022","ES12","50107"
"2022","ES12","50108"
"2022","ES12","50109"
"2022","ES12","50110"
"2022","ES12","50111"
"2022","ES12","50201"
"2022","ES12","50202"
"2022","ES12","50203"
"2022","ES12","50204"
"2022","ES12","50205"
"2022","ES12","50301"
"2022","ES12","50304"
"2022","ES12","50306"
"2022","ES12","50300"
"2022","ES12","50302"
"2022","ES12","50303"
"2022","ES12","50305"
"2022","ES12","50307"
"2022","ES12","50308"
"2022","ES12","50309"
"2022","ES12","50310"
"2022","ES12","50400"
"2022","ES12","50401"
"2022","ES12","50402"
"2022","ES12","50403"
"2022","ES12","50404"
"2022","ES12","50406"
"2022","ES12","50407"
"2022","ES12","50408"
"2022","ES12","50412"
"2022","ES12","50413"
"2022","ES12","50416"
"2022","ES12","50419"
"2022","ES12","50420"
"2022","ES12","50421"
"2022","ES12","50422"
"2022","ES12","50423"
"2022","ES12","50405"
"2022","ES12","50409"
"2022","ES12","50410"
"2022","ES12","50411"
"2022","ES12","50414"
"2022","ES12","50415"
"2022","ES12","50417"
"2022","ES12","50418"
"2022","ES12","50502"
"2022","ES12","50503"
"2022","ES12","50504"
"2022","ES12","50505"
"2022","ES12","50506"
"2022","ES12","50507"
"2022","ES12","50508"
"2022","ES12","50510"
"2022","ES12","50511"
"2022","ES12","50512"
"2022","ES12","50513"
"2022","ES12","50514"
"2022","ES12","50500"
"2022","ES12","50501"
"2022","ES12","50509"
"2022","ES12","50601"
"2022","ES12","50604"
"2022","ES12","50606"
"2022","ES12","50608"
"2022","ES12","50609"
"2022","ES12","50600"
"2022","ES12","50602"
"2022","ES12","50603"
"2022","ES12","50605"
"2022","ES12","50607"
"2022","ES12","50610"
"2022","ES12","50701"
"2022","ES12","50702"
"2022","ES12","50703"
"2022","ES12","50704"
"2022","ES12","50705"
"2022","ES12","50706"
"2022","ES12","50807"
"2022","ES12","50800"
"2022","ES12","50801"
"2022","ES12","50802"
"2022","ES12","50803"
"2022","ES12","50804"
